GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06085502702,06085502702,"Census Tract 5027.02, Santa Clara County, California",101336,25650
1400000US06085502800,06085502800,"Census Tract 5028, Santa Clara County, California",96970,20912
1400000US06085502901,06085502901,"Census Tract 5029.01, Santa Clara County, California",91176,11911
1400000US06085502902,06085502902,"Census Tract 5029.02, Santa Clara County, California",101683,18754
1400000US06085502903,06085502903,"Census Tract 5029.03, Santa Clara County, California",123839,14509
1400000US06085502906,06085502906,"Census Tract 5029.06, Santa Clara County, California",86563,13466
1400000US06085502907,06085502907,"Census Tract 5029.07, Santa Clara County, California",126176,12521
1400000US06085502908,06085502908,"Census Tract 5029.08, Santa Clara County, California",104816,28106
1400000US06085502909,06085502909,"Census Tract 5029.09, Santa Clara County, California",89194,7262
1400000US06085502910,06085502910,"Census Tract 5029.10, Santa Clara County, California",80508,8003
1400000US06085503001,06085503001,"Census Tract 5030.01, Santa Clara County, California",127162,14720
1400000US06085503002,06085503002,"Census Tract 5030.02, Santa Clara County, California",119375,20792
1400000US06085503003,06085503003,"Census Tract 5030.03, Santa Clara County, California",112500,23270
1400000US06085503105,06085503105,"Census Tract 5031.05, Santa Clara County, California",36618,10669
1400000US06085503108,06085503108,"Census Tract 5031.08, Santa Clara County, California",88566,10016
1400000US06085503110,06085503110,"Census Tract 5031.10, Santa Clara County, California",43672,3860
1400000US06085503111,06085503111,"Census Tract 5031.11, Santa Clara County, California",67159,11446
1400000US06085503112,06085503112,"Census Tract 5031.12, Santa Clara County, California",49773,13572
1400000US06085503113,06085503113,"Census Tract 5031.13, Santa Clara County, California",44750,12144
1400000US06085503115,06085503115,"Census Tract 5031.15, Santa Clara County, California",98359,5920
1400000US06085503116,06085503116,"Census Tract 5031.16, Santa Clara County, California",65280,9632
1400000US06085503117,06085503117,"Census Tract 5031.17, Santa Clara County, California",41765,25795
1400000US06085503118,06085503118,"Census Tract 5031.18, Santa Clara County, California",63685,3995
1400000US06085503121,06085503121,"Census Tract 5031.21, Santa Clara County, California",51364,15631
1400000US06085503122,06085503122,"Census Tract 5031.22, Santa Clara County, California",21953,2834
1400000US06085503123,06085503123,"Census Tract 5031.23, Santa Clara County, California",41250,4629
1400000US06085503204,06085503204,"Census Tract 5032.04, Santa Clara County, California",60175,5825
1400000US06085503207,06085503207,"Census Tract 5032.07, Santa Clara County, California",85650,16737
1400000US06085503208,06085503208,"Census Tract 5032.08, Santa Clara County, California",83802,7682
1400000US06085503210,06085503210,"Census Tract 5032.10, Santa Clara County, California",80000,13363
1400000US06085503211,06085503211,"Census Tract 5032.11, Santa Clara County, California",100000,26121
1400000US06085503212,06085503212,"Census Tract 5032.12, Santa Clara County, California",85139,6374
1400000US06085503213,06085503213,"Census Tract 5032.13, Santa Clara County, California",48214,15442
1400000US06085503214,06085503214,"Census Tract 5032.14, Santa Clara County, California",35160,5355
1400000US06085503217,06085503217,"Census Tract 5032.17, Santa Clara County, California",50938,4513
1400000US06085503218,06085503218,"Census Tract 5032.18, Santa Clara County, California",37543,5753
1400000US06085503304,06085503304,"Census Tract 5033.04, Santa Clara County, California",55427,10081
1400000US06085503305,06085503305,"Census Tract 5033.05, Santa Clara County, California",63563,10440
1400000US06085503306,06085503306,"Census Tract 5033.06, Santa Clara County, California",67361,14819
1400000US06085503312,06085503312,"Census Tract 5033.12, Santa Clara County, California",91091,10664
1400000US06085503313,06085503313,"Census Tract 5033.13, Santa Clara County, California",129861,14474
1400000US06085503315,06085503315,"Census Tract 5033.15, Santa Clara County, California",72540,13085
1400000US06085503321,06085503321,"Census Tract 5033.21, Santa Clara County, California",115556,14521
1400000US06085503322,06085503322,"Census Tract 5033.22, Santa Clara County, California",93900,15860
1400000US06085503323,06085503323,"Census Tract 5033.23, Santa Clara County, California",94728,20832
1400000US06085503324,06085503324,"Census Tract 5033.24, Santa Clara County, California",101993,6796
1400000US06085503325,06085503325,"Census Tract 5033.25, Santa Clara County, California",99331,9937
1400000US06085503326,06085503326,"Census Tract 5033.26, Santa Clara County, California",171652,13496
1400000US06085503327,06085503327,"Census Tract 5033.27, Santa Clara County, California",95343,16181
1400000US06085503329,06085503329,"Census Tract 5033.29, Santa Clara County, California",165400,16442
1400000US06085503330,06085503330,"Census Tract 5033.30, Santa Clara County, California",195390,16421
1400000US06085503331,06085503331,"Census Tract 5033.31, Santa Clara County, California",65694,23781
1400000US06085503332,06085503332,"Census Tract 5033.32, Santa Clara County, California",83750,15521
1400000US06085503333,06085503333,"Census Tract 5033.33, Santa Clara County, California",125250,22473
1400000US06085503334,06085503334,"Census Tract 5033.34, Santa Clara County, California",198592,15656
1400000US06085503336,06085503336,"Census Tract 5033.36, Santa Clara County, California",93333,9502
1400000US06085503337,06085503337,"Census Tract 5033.37, Santa Clara County, California",80446,12751
1400000US06085503401,06085503401,"Census Tract 5034.01, Santa Clara County, California",65667,14674
1400000US06085503402,06085503402,"Census Tract 5034.02, Santa Clara County, California",39375,11890
1400000US06085503504,06085503504,"Census Tract 5035.04, Santa Clara County, California",66056,7715
1400000US06085503506,06085503506,"Census Tract 5035.06, Santa Clara County, California",54556,9451
1400000US06085503507,06085503507,"Census Tract 5035.07, Santa Clara County, California",70977,3708
1400000US06085503508,06085503508,"Census Tract 5035.08, Santa Clara County, California",66047,10659
1400000US06085503509,06085503509,"Census Tract 5035.09, Santa Clara County, California",80739,22130
1400000US06085503510,06085503510,"Census Tract 5035.10, Santa Clara County, California",49868,9722
1400000US06085503511,06085503511,"Census Tract 5035.11, Santa Clara County, California",83750,12199
1400000US06085503601,06085503601,"Census Tract 5036.01, Santa Clara County, California",48452,12910
1400000US06085503602,06085503602,"Census Tract 5036.02, Santa Clara County, California",48968,13684
1400000US06085503703,06085503703,"Census Tract 5037.03, Santa Clara County, California",59702,9000
1400000US06085503707,06085503707,"Census Tract 5037.07, Santa Clara County, California",65833,6355
1400000US06085503708,06085503708,"Census Tract 5037.08, Santa Clara County, California",71210,7665
1400000US06085503709,06085503709,"Census Tract 5037.09, Santa Clara County, California",28025,3523
1400000US06085503710,06085503710,"Census Tract 5037.10, Santa Clara County, California",28750,15789
1400000US06085503711,06085503711,"Census Tract 5037.11, Santa Clara County, California",52906,5237
1400000US06085503712,06085503712,"Census Tract 5037.12, Santa Clara County, California",44946,19189
1400000US06085503713,06085503713,"Census Tract 5037.13, Santa Clara County, California",28152,5245
1400000US06085503802,06085503802,"Census Tract 5038.02, Santa Clara County, California",76667,12032
1400000US06085503803,06085503803,"Census Tract 5038.03, Santa Clara County, California",78667,14473
1400000US06085503804,06085503804,"Census Tract 5038.04, Santa Clara County, California",69663,12635
1400000US06085503902,06085503902,"Census Tract 5039.02, Santa Clara County, California",52974,7924
1400000US06085503903,06085503903,"Census Tract 5039.03, Santa Clara County, California",53375,11662
1400000US06085504001,06085504001,"Census Tract 5040.01, Santa Clara County, California",68938,5992
1400000US06085504002,06085504002,"Census Tract 5040.02, Santa Clara County, California",51183,9639
1400000US06085504101,06085504101,"Census Tract 5041.01, Santa Clara County, California",54444,11321
1400000US06085504102,06085504102,"Census Tract 5041.02, Santa Clara County, California",74255,8841
1400000US06085504201,06085504201,"Census Tract 5042.01, Santa Clara County, California",122841,12999
1400000US06085504202,06085504202,"Census Tract 5042.02, Santa Clara County, California",138750,17272
1400000US06085504307,06085504307,"Census Tract 5043.07, Santa Clara County, California",101912,5648
1400000US06085504308,06085504308,"Census Tract 5043.08, Santa Clara County, California",125385,21941
1400000US06085504311,06085504311,"Census Tract 5043.11, Santa Clara County, California",126389,20408
1400000US06085504314,06085504314,"Census Tract 5043.14, Santa Clara County, California",93125,19193
1400000US06085504315,06085504315,"Census Tract 5043.15, Santa Clara County, California",83304,16596
1400000US06085504316,06085504316,"Census Tract 5043.16, Santa Clara County, California",97105,19294
1400000US06085504317,06085504317,"Census Tract 5043.17, Santa Clara County, California",98032,11738
1400000US06085504318,06085504318,"Census Tract 5043.18, Santa Clara County, California",57155,8113
1400000US06085504319,06085504319,"Census Tract 5043.19, Santa Clara County, California",95625,16763
1400000US06085504320,06085504320,"Census Tract 5043.20, Santa Clara County, California",104167,10414
1400000US06085504321,06085504321,"Census Tract 5043.21, Santa Clara County, California",112159,11483
1400000US06085504322,06085504322,"Census Tract 5043.22, Santa Clara County, California",124486,16141
1400000US06085504323,06085504323,"Census Tract 5043.23, Santa Clara County, California",84594,12404
1400000US06085504410,06085504410,"Census Tract 5044.10, Santa Clara County, California",84231,7350
1400000US06085504411,06085504411,"Census Tract 5044.11, Santa Clara County, California",109041,15109
1400000US06085504412,06085504412,"Census Tract 5044.12, Santa Clara County, California",69841,4918
1400000US06085504413,06085504413,"Census Tract 5044.13, Santa Clara County, California",101630,12520
1400000US06085504414,06085504414,"Census Tract 5044.14, Santa Clara County, California",120219,14328
1400000US06085504415,06085504415,"Census Tract 5044.15, Santa Clara County, California",113643,21760
1400000US06085504416,06085504416,"Census Tract 5044.16, Santa Clara County, California",107277,20896
1400000US06085504417,06085504417,"Census Tract 5044.17, Santa Clara County, California",85250,35832
1400000US06085504418,06085504418,"Census Tract 5044.18, Santa Clara County, California",74646,15000
1400000US06085504420,06085504420,"Census Tract 5044.20, Santa Clara County, California",105463,18079
1400000US06085504421,06085504421,"Census Tract 5044.21, Santa Clara County, California",102112,9579
1400000US06085504422,06085504422,"Census Tract 5044.22, Santa Clara County, California",72679,27642
1400000US06085504423,06085504423,"Census Tract 5044.23, Santa Clara County, California",101597,20548
