AFFGEOID,Total,White,Black,AIndian,Asian,Hawaiian,Max,Diversity
1400000US06067002900,5265,3729,550,0,195,156,3729,0.708262108
1400000US06067003000,5954,4122,384,89,550,0,4122,0.692307692
1400000US06067003101,3318,1855,190,29,147,0,1855,0.55907173
1400000US06067003102,3012,1683,238,140,296,0,1683,0.55876494
1400000US06067003202,5097,1934,489,39,1627,0,1934,0.379438886
1400000US06067003203,3293,545,304,81,1590,120,1590,0.482842393
1400000US06067003204,5532,1913,217,29,2585,37,2585,0.467281273
1400000US06067003300,3926,2422,204,5,755,0,2422,0.616912888
1400000US06067003400,4610,2660,579,17,864,10,2660,0.577006508
1400000US06067003501,2643,1978,137,11,278,0,1978,0.748391979
1400000US06067003502,2699,1602,181,0,478,0,1602,0.593553168
1400000US06067003600,2834,1808,135,78,375,98,1808,0.637967537
1400000US06067003700,3987,1388,854,27,707,0,1388,0.348131427
1400000US06067003800,5629,2491,1452,49,966,174,2491,0.442529757
1400000US06067003900,3597,2184,262,29,724,7,2184,0.607172644
1400000US06067004001,4906,2456,606,20,1427,0,2456,0.500611496
1400000US06067004004,6195,3380,360,0,1885,0,3380,0.545601291
1400000US06067004005,4558,2624,652,68,801,3,2624,0.575691093
1400000US06067004006,4853,2211,1083,0,986,0,2211,0.455594478
1400000US06067004008,3669,1945,295,0,834,12,1945,0.530117198
1400000US06067004009,5127,1968,963,10,1400,0,1968,0.383850205
1400000US06067004010,4930,1676,1532,12,1150,80,1676,0.339959432
1400000US06067004011,3194,1264,480,0,1196,65,1264,0.395742016
1400000US06067004012,3372,1589,283,0,1066,0,1589,0.471233689
1400000US06067004100,4850,2062,593,69,1544,68,2062,0.425154639
1400000US06067004201,5353,2563,1232,27,980,0,2563,0.478796936
1400000US06067004202,5317,2020,972,47,1042,351,2020,0.379913485
1400000US06067004203,5337,2043,1049,0,872,348,2043,0.382799325
1400000US06067004300,9655,3271,1826,45,1999,1120,3271,0.338788193
1400000US06067004401,3749,1489,754,66,512,5,1489,0.397172579
1400000US06067004402,4866,1940,545,0,1000,0,1940,0.398684751
1400000US06067004501,3232,1236,205,14,1301,208,1301,0.402537129
1400000US06067004502,4541,1851,1278,14,375,307,1851,0.407619467
1400000US06067004601,7456,3506,867,36,1299,19,3506,0.470225322
1400000US06067004602,4681,2527,572,30,360,54,2527,0.539841914
1400000US06067004701,3615,1811,369,81,726,6,1811,0.500968188
1400000US06067004702,5105,2148,908,196,927,26,2148,0.420763957
1400000US06067004801,5675,1511,620,0,2679,152,2679,0.472070485
1400000US06067004802,4680,1518,697,41,1427,36,1518,0.324358974
1400000US06067004903,6887,1972,1668,11,2578,154,2578,0.374328445
1400000US06067004904,6024,2938,815,18,1237,6,2938,0.487715803
1400000US06067004905,7182,3452,1856,120,717,264,3452,0.48064606
1400000US06067004906,3047,955,887,14,721,115,955,0.313423039
1400000US06067005001,8785,3700,1409,53,2316,202,3700,0.421172453
1400000US06067005002,6125,2585,1351,46,1213,168,2585,0.422040816
1400000US06067005101,4894,2363,789,8,1119,10,2363,0.482836126
1400000US06067005102,5054,2344,627,100,1263,0,2344,0.463791057
1400000US06067005201,3389,1898,534,34,351,21,1898,0.560047212
1400000US06067005202,3553,2734,200,75,118,0,2734,0.769490571
1400000US06067005204,4473,3441,138,23,337,5,3441,0.769282361
1400000US06067005205,2121,1459,350,0,174,0,1459,0.687883074
1400000US06067005301,1052,451,319,21,22,0,451,0.428707224
1400000US06067005402,2593,1732,264,0,254,0,1732,0.667952179
1400000US06067005403,2268,1777,97,0,173,10,1777,0.7835097
1400000US06067005404,5277,4260,121,13,471,0,4260,0.807276862
1400000US06067005502,5124,2692,570,42,433,6,2692,0.525370804
1400000US06067005505,4986,2286,823,92,477,0,2286,0.458483755
1400000US06067005506,2775,1221,597,13,195,0,1221,0.44
1400000US06067005508,3441,2234,330,54,364,0,2234,0.649229875
1400000US06067005509,1706,858,282,27,183,0,858,0.502930832
1400000US06067005510,4084,2394,819,15,437,0,2394,0.58619001
1400000US06067005601,4852,3436,691,0,285,0,3436,0.708161583
1400000US06067005605,3272,1777,103,0,111,9,1777,0.54309291
1400000US06067005606,4230,3176,241,22,322,0,3176,0.750827423
1400000US06067005701,2825,2145,60,17,426,6,2145,0.759292035
1400000US06067005702,4936,4122,52,0,359,8,4122,0.835089141
1400000US06067005801,5437,4631,117,0,202,0,4631,0.851756483
1400000US06067005803,3545,2954,6,48,185,0,2954,0.833286319
1400000US06067005804,2619,2199,26,0,222,49,2199,0.839633448
1400000US06067005901,6123,4924,354,14,332,0,4924,0.804180957
1400000US06067005903,2156,1495,194,0,255,0,1495,0.693413729
1400000US06067005904,4968,4116,129,75,56,1,4116,0.828502415
1400000US06067006002,4304,3601,167,130,44,15,3601,0.836663569
1400000US06067006003,4697,3527,250,35,207,71,3527,0.750904833
1400000US06067006004,2474,2107,101,0,173,0,2107,0.851657235
1400000US06067006101,4712,3573,508,54,184,0,3573,0.75827674
1400000US06067006102,3784,2385,697,129,261,67,2385,0.630285412
1400000US06067006201,5775,2807,1194,191,349,0,2807,0.486060606
1400000US06067006202,3536,2396,373,30,127,6,2396,0.67760181
1400000US06067006300,5432,3075,629,3,458,49,3075,0.566089838
1400000US06067006400,4829,2821,461,111,281,167,2821,0.584178919
1400000US06067006500,6374,2122,1272,39,844,385,2122,0.332914967
1400000US06067006600,6306,2849,1186,111,836,77,2849,0.451791944
1400000US06067006701,9480,2867,924,32,2270,315,2867,0.30242616
1400000US06067006702,6535,2241,1258,150,1397,153,2241,0.342922724
1400000US06067006800,8275,2753,972,136,697,111,2753,0.332688822
1400000US06067006900,4133,2584,801,3,341,14,2584,0.625211711
1400000US06067007001,4694,2119,128,39,550,0,2119,0.451427354
1400000US06067007004,6786,2803,1401,55,525,164,2803,0.413056292
1400000US06067007007,5511,3286,534,43,398,83,3286,0.596262021
1400000US06067007010,3644,2003,377,30,556,9,2003,0.549670692
1400000US06067007011,6136,2621,952,46,834,43,2621,0.427151239
1400000US06067007012,3350,1733,653,18,241,18,1733,0.517313433
1400000US06067007013,2840,1536,475,0,258,71,1536,0.54084507
1400000US06067007014,7200,3842,1342,217,401,0,3842,0.533611111
1400000US06067007015,4385,2060,807,0,732,25,2060,0.469783352
1400000US06067007016,5201,2076,820,0,1553,152,2076,0.399154009
1400000US06067007017,2778,1254,300,50,499,0,1254,0.451403888
1400000US06067007018,4889,1873,205,0,1732,59,1873,0.383104929
1400000US06067007019,976,387,230,0,182,11,387,0.396516393
1400000US06067007020,4713,2729,224,195,823,0,2729,0.579036707
1400000US06067007101,160,152,8,0,0,0,152,0.95
1400000US06067007102,7690,3741,910,55,2571,42,3741,0.486475943
1400000US06067007103,4688,1614,599,48,1246,67,1614,0.344283276
1400000US06067007104,8298,4145,1069,0,2134,61,4145,0.499517956
1400000US06067007105,6821,3082,791,0,1796,94,3082,0.451839906
1400000US06067007106,8318,2667,600,51,3451,294,3451,0.414883385
1400000US06067007107,3287,1510,650,42,765,28,1510,0.459385458
1400000US06067007202,3975,2255,65,0,643,0,2255,0.567295597
1400000US06067007204,4771,2959,478,67,699,0,2959,0.620205408
1400000US06067007206,4313,3348,71,161,222,0,3348,0.776257825
1400000US06067007207,4010,3243,61,27,196,0,3243,0.80872818
1400000US06067007208,4198,3086,308,20,159,18,3086,0.735111958
1400000US06067007209,3632,2863,31,35,161,0,2863,0.788270925
1400000US06067007301,5297,2981,763,59,409,0,2981,0.56277138
1400000US06067007402,6516,4577,694,59,339,0,4577,0.7024248
1400000US06067007403,4864,2737,634,17,269,29,2737,0.562705592
1400000US06067007406,8225,5755,523,17,778,12,5755,0.699696049
1400000US06067007413,5875,4054,816,0,346,1,4054,0.690042553
1400000US06067007414,4153,2678,413,160,321,0,2678,0.644835059
1400000US06067007415,3030,2051,214,28,92,18,2051,0.67689769
1400000US06067007416,4201,3281,162,38,230,0,3281,0.781004523
1400000US06067007417,3298,2326,244,3,381,0,2326,0.705275925
1400000US06067007421,9017,6377,489,107,1325,0,6377,0.707219696
1400000US06067007422,2691,1883,75,5,138,0,1883,0.699739874
1400000US06067007423,4984,2040,1081,82,150,58,2040,0.409309791
1400000US06067007424,3712,2259,623,0,107,0,2259,0.60856681
1400000US06067007426,2409,1459,157,25,227,83,1459,0.605645496
1400000US06067007427,7397,5304,435,79,296,0,5304,0.717047452
1400000US06067007428,3665,2322,380,0,222,16,2322,0.633560709
1400000US06067007429,5224,3633,465,43,428,18,3633,0.695444104
1400000US06067007430,7814,4855,737,50,684,89,4855,0.621320706
1400000US06067007431,3225,1842,243,9,496,215,1842,0.571162791
1400000US06067007432,5615,3989,694,0,120,35,3989,0.710418522
1400000US06067007433,8354,4248,1018,23,1655,218,4248,0.508498923
1400000US06067007501,5989,3717,343,56,293,60,3717,0.620637836
1400000US06067007503,5218,3575,737,0,566,34,3575,0.685128402
1400000US06067007504,1982,1536,96,12,49,19,1536,0.774974773
1400000US06067007601,6920,5310,482,12,239,75,5310,0.76734104
1400000US06067007602,4907,3696,319,11,216,21,3696,0.7532097
1400000US06067007701,6317,5078,463,43,189,69,5078,0.803862593
1400000US06067007702,4119,3326,96,48,285,157,3326,0.807477543
1400000US06067007801,5805,4648,378,163,351,14,4648,0.800689061
1400000US06067007802,5305,4038,571,78,240,0,4038,0.761168709
1400000US06067007903,4729,4044,233,29,139,0,4044,0.85514908
1400000US06067007904,5059,4612,139,0,76,0,4612,0.911642617
1400000US06067007905,4350,3644,125,18,200,48,3644,0.837701149
1400000US06067007906,3558,3050,51,9,229,0,3050,0.857223159
1400000US06067008005,4515,4146,45,0,91,0,4146,0.918272425
1400000US06067008006,5653,4990,140,0,202,0,4990,0.882717141
1400000US06067008007,3035,2493,139,5,109,0,2493,0.821416804
1400000US06067008008,4901,4174,74,69,151,0,4174,0.851662926
1400000US06067008009,4574,3985,85,0,165,0,3985,0.871228684
1400000US06067008010,4962,4156,26,11,583,0,4156,0.837565498
1400000US06067008111,6333,5331,17,0,255,0,5331,0.841781146
1400000US06067008113,3776,3282,8,0,67,10,3282,0.869173729
1400000US06067008117,2190,1788,178,38,77,0,1788,0.816438356
1400000US06067008119,5459,4596,16,163,142,0,4596,0.841912438
1400000US06067008120,4560,3609,177,43,192,0,3609,0.791447368
1400000US06067008122,3578,3202,81,57,213,0,3202,0.894913359
1400000US06067008124,4222,3882,75,74,26,0,3882,0.919469446
1400000US06067008125,5223,4270,2,123,162,0,4270,0.817537814
1400000US06067008127,5512,4676,55,186,152,0,4676,0.848330914
1400000US06067008128,2250,1950,87,8,55,0,1950,0.866666667
1400000US06067008129,3486,2846,78,37,118,0,2846,0.816408491
1400000US06067008130,3765,2601,222,121,223,0,2601,0.690836653
1400000US06067008131,4826,3977,207,63,152,0,3977,0.824077911
1400000US06067008132,3679,2991,58,46,59,0,2991,0.812992661
1400000US06067008133,2634,2305,106,60,40,16,2305,0.875094913
1400000US06067008134,4942,3659,512,8,140,47,3659,0.740388507
1400000US06067008135,4166,3120,179,0,118,0,3120,0.748919827
1400000US06067008136,2179,1819,72,0,136,0,1819,0.834786599
1400000US06067008137,2500,2217,34,25,61,59,2217,0.8868
1400000US06067008138,3704,3045,72,69,57,0,3045,0.822084233
1400000US06067008139,3391,2956,84,27,85,0,2956,0.871719257
1400000US06067008140,2364,1919,95,14,118,0,1919,0.811759729
1400000US06067008141,7381,5569,560,167,192,84,5569,0.75450481
1400000US06067008142,3309,2672,286,29,111,8,2672,0.807494711
1400000US06067008143,3930,3051,212,14,90,0,3051,0.776335878
1400000US06067008144,2699,2389,51,0,46,0,2389,0.885142645
1400000US06067008145,8007,6990,70,72,170,12,6990,0.872986137
1400000US06067008203,4922,4341,84,62,128,10,4341,0.881958553
1400000US06067008204,4401,3664,225,40,126,0,3664,0.83253806
1400000US06067008206,5463,5036,25,65,124,0,5036,0.921837818
1400000US06067008207,4528,4098,9,33,84,53,4098,0.905035336
1400000US06067008208,4291,3796,73,85,80,0,3796,0.884642275
1400000US06067008209,3883,3409,82,16,154,25,3409,0.877929436
1400000US06067008210,5578,4871,183,59,216,0,4871,0.873252062
1400000US06067008211,2837,2618,0,10,154,0,2618,0.922805781
1400000US06067008402,5655,5003,47,0,153,88,5003,0.884703802
1400000US06067008403,5469,3780,78,0,1067,0,3780,0.691168404
1400000US06067008404,2741,2360,5,9,212,0,2360,0.860999635
1400000US06067008501,6232,4620,117,44,853,10,4620,0.741335045
1400000US06067008504,4493,3430,59,59,726,40,3430,0.763409748
1400000US06067008505,2218,1761,12,4,381,0,1761,0.793958521
1400000US06067008506,2501,1831,18,0,620,0,1831,0.732107157
1400000US06067008507,3648,2769,55,23,590,0,2769,0.759046053
1400000US06067008508,7564,4807,257,0,1687,14,4807,0.635510312
1400000US06067008509,4770,3265,35,37,953,109,3265,0.684486373
1400000US06067008510,4525,3681,74,83,488,0,3681,0.813480663
1400000US06067008512,3854,2292,0,10,1312,0,2292,0.594706798
1400000US06067008513,3114,1618,64,0,697,94,1618,0.519588953
1400000US06067008600,7044,5826,266,171,267,14,5826,0.827086882
1400000US06067008702,2857,2373,0,6,354,0,2373,0.83059153
1400000US06067008703,4947,3266,191,0,1270,0,3266,0.6601981
1400000US06067008704,3808,2098,206,11,1238,0,2098,0.550945378
1400000US06067008705,5826,3055,299,0,1508,150,3055,0.524373498
1400000US06067008801,4631,2508,634,7,1001,39,2508,0.541567696
1400000US06067008905,4442,3283,163,13,444,9,3283,0.739081495
1400000US06067008907,5301,3600,456,43,275,37,3600,0.679117148
1400000US06067008908,4984,3904,287,9,205,47,3904,0.783306581
1400000US06067008909,2452,1599,287,0,157,0,1599,0.652120718
1400000US06067008910,3357,2492,284,40,184,82,2492,0.742329461
1400000US06067008911,2231,1103,435,24,159,13,1103,0.494397131
1400000US06067008912,3069,2274,243,10,79,0,2274,0.740957967
1400000US06067008913,4453,3302,196,3,102,0,3302,0.741522569
1400000US06067009004,3508,2484,452,14,181,66,2484,0.708095781
1400000US06067009005,3497,2153,529,70,287,12,2153,0.615670575
1400000US06067009006,5195,3346,759,30,327,166,3346,0.644080847
1400000US06067009007,2853,1466,652,34,211,13,1466,0.513845075
1400000US06067009008,4606,2850,407,129,282,25,2850,0.618758142
1400000US06067009010,4562,2174,610,0,937,77,2174,0.476545375
1400000US06067009011,4180,2143,258,55,1242,70,2143,0.512679426
1400000US06067009103,3245,1962,500,30,412,0,1962,0.604622496
1400000US06067009105,3388,2267,492,19,96,22,2267,0.669126328
1400000US06067009106,4074,2917,414,0,172,0,2917,0.716003927
1400000US06067009107,3106,2346,258,32,242,0,2346,0.755312299
1400000US06067009108,3504,2327,371,0,310,8,2327,0.664098174
1400000US06067009109,5172,3348,593,22,488,64,3348,0.647331787
1400000US06067009110,1454,748,428,8,96,0,748,0.514442916
1400000US06067009111,5703,3533,581,0,1004,0,3533,0.61949851
1400000US06067009112,3746,2482,449,77,467,0,2482,0.662573412
1400000US06067009201,2947,1776,95,47,718,49,1776,0.602646759
1400000US06067009307,5286,4056,138,11,637,53,4056,0.767309875
1400000US06067009308,6057,3923,170,167,637,0,3923,0.64768037
1400000US06067009309,2526,2119,42,23,122,10,2119,0.838875693
1400000US06067009310,7058,5637,230,66,396,0,5637,0.798668178
1400000US06067009311,6737,3439,532,87,1855,20,3439,0.510464598
1400000US06067009312,6464,2595,903,16,2206,35,2595,0.401454208
1400000US06067009314,6173,2600,975,24,2264,0,2600,0.421189049
1400000US06067009316,4512,872,731,72,1963,23,1963,0.435062057
1400000US06067009317,5950,1964,1324,8,1371,137,1964,0.330084034
1400000US06067009318,2500,670,490,56,865,227,865,0.346
1400000US06067009319,5321,1680,523,11,2293,107,2293,0.430934035
1400000US06067009320,5014,2111,551,44,1567,114,2111,0.421021141
1400000US06067009321,6093,2230,1066,26,1817,144,2230,0.365993763
1400000US06067009322,13693,3718,1779,216,6071,336,6071,0.443365223
1400000US06067009323,5049,2601,297,127,1198,209,2601,0.515151515
1400000US06067009324,2848,1977,74,12,518,0,1977,0.694171348
1400000US06067009325,958,887,0,6,55,0,887,0.925887265
1400000US06067009326,5005,2703,207,35,1549,14,2703,0.54005994
1400000US06067009328,4782,2048,556,8,1441,25,2048,0.428272689
1400000US06067009329,2244,757,347,7,651,31,757,0.337344029
1400000US06067009330,3812,1876,423,12,1188,36,1876,0.492130115
1400000US06067009331,7614,2892,1693,62,2213,282,2892,0.379826635
1400000US06067009332,1243,614,16,20,448,35,614,0.493966211
1400000US06067009403,2111,1598,0,0,101,5,1598,0.75698721
1400000US06067009404,5140,3831,133,299,344,0,3831,0.745330739
1400000US06067009406,2241,1915,55,7,40,0,1915,0.854529228
1400000US06067009407,10054,6874,186,40,390,70,6874,0.683707977
1400000US06067009408,1744,1327,97,0,191,0,1327,0.760894495
1400000US06067009501,2783,1760,17,45,71,0,1760,0.632411067
1400000US06067009502,7847,5577,389,28,107,0,5577,0.710717472
1400000US06067009503,2843,2011,18,237,68,24,2011,0.707351389
1400000US06067009504,2084,1555,68,0,0,0,1555,0.746161228
1400000US06067009601,6543,1964,1410,23,2189,114,2189,0.334556014
1400000US06067009606,7151,1829,2335,29,1578,110,2335,0.326527758
1400000US06067009608,7172,1671,1502,0,3271,0,3271,0.456079197
1400000US06067009609,5155,1504,1074,29,1683,76,1683,0.326479146
1400000US06067009610,5998,1566,1358,11,1588,262,1588,0.264754918
1400000US06067009611,3338,1713,430,13,628,2,1713,0.513181546
1400000US06067009612,5261,2295,511,5,1292,58,2295,0.436228854
1400000US06067009614,7151,2858,1146,0,1683,291,2858,0.399664383
1400000US06067009615,8533,3828,1314,0,1555,187,3828,0.448611274
1400000US06067009616,5597,3360,402,71,696,120,3360,0.600321601
1400000US06067009617,3476,2271,425,8,510,0,2271,0.653337169
1400000US06067009618,4757,2387,562,51,1076,151,2387,0.50178684
1400000US06067009619,7843,3737,694,38,2407,0,3737,0.476475838
1400000US06067009622,7488,3524,875,0,1811,0,3524,0.470619658
1400000US06067009630,10259,3392,1138,14,3588,54,3588,0.34974169
1400000US06067009632,7023,2027,887,8,2783,81,2783,0.396269401
1400000US06067009633,3399,1306,849,13,764,60,1306,0.384230656
1400000US06067009634,4070,1472,953,0,961,187,1472,0.361670762
1400000US06067009635,6429,2082,1392,0,1929,99,2082,0.323845077
1400000US06067009636,7870,2755,1237,58,2589,151,2755,0.350063532
1400000US06067009637,6747,2044,502,31,3475,152,3475,0.515043723
1400000US06067009638,6255,2464,1265,58,1167,22,2464,0.39392486
1400000US06067009639,3587,1388,528,3,1174,109,1388,0.386952885
1400000US06067009800,1572,1337,8,3,81,0,1337,0.850508906
1400000US06067009900,4028,2619,47,64,229,3,2619,0.65019861
1400000US06067988300,7111,2080,3204,55,265,36,3204,0.45056954
1400000US06069000100,5444,4938,58,19,51,0,4938,0.907053637
1400000US06069000200,6198,5665,0,78,27,18,5665,0.914004518
1400000US06069000300,4113,3004,30,0,69,0,3004,0.730367129
1400000US06069000400,6149,4968,77,46,77,53,4968,0.80793625
1400000US06069000501,4741,3973,38,111,0,0,3973,0.838008859
1400000US06069000502,6663,5650,106,77,212,0,5650,0.847966382
